reviewer_id,store_name,category,store_address,latitude,longitude,rating_count,review_time,review,rating,processed_review_basic,rating_numeric,rating_numerical,state,Topic
6230,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",a year ago,Was vert messy although the poor staff were trying to keep it tidy but people just leaving wrappers etc around.  Staff were great and food as expected,3 stars,vert messy although poor staff trying keep tidy people leaving wrapper etc around. staff great food expected,3,3.0,NY,1
21014,McDonald's,Fast food restaurant,"2400 Alliance Gateway Fwy, Fort Worth, TX 76177, United States",32.9580411,-97.3076518,957,4 years ago,Excellent ,5 stars,excellent ,5,5.0,TX,6
354,McDonald's,Fast food restaurant,"13749 US-183 Hwy, Austin, TX 78750, United States",30.4607176,-97.7928744,"1,240",4 years ago,"Fresh and hot, can't ask for more than that",4 stars,fresh hot can't ask,4,4.0,TX,5
7690,McDonald's,Fast food restaurant,"550 Lawrence Expy, Sunnyvale, CA 94086, United States",37.3854949,-121.9954211,"1,562",10 months ago,Excellent ,5 stars,excellent ,5,5.0,CA,6
31294,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",a year ago,I am really surprised that McDonaldï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½s refused service for food at 4:00 am when we were starving and reached there for food. The lady at the dr,1 star,really surprised mcdonald refused service food 4 00 starving reached food. lady dr,1,1.0,TX,2
28353,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",6 years ago,Great quality food for the price and staff are extremely friendly. Service is also very fast,5 stars,great quality food price staff extremely friendly. service also fast,5,5.0,FL,5
8137,McDonald's,Fast food restaurant,"11382 US-441, Orlando, FL 32837, United States",28.3999863,-81.4051029,"1,861",6 years ago,Sometimes it's good eat at Mc. DONALD'S,3 stars,sometimes good eat mc. donald's,3,3.0,FL,3
451,McDonald's,Fast food restaurant,"13749 US-183 Hwy, Austin, TX 78750, United States",30.4607176,-97.7928744,"1,240",3 years ago,Buns were stale.,2 stars,bun stale.,2,2.0,TX,3
12336,McDonald's,Fast food restaurant,"1044 US-11, Champlain, NY 12919, United States",44.9814099,-73.4598199,"1,306",a year ago,Good  food ï¿½ï¿½ï¿,5 stars,good food ,5,5.0,NY,5
21070,McDonald's,Fast food restaurant,"2400 Alliance Gateway Fwy, Fort Worth, TX 76177, United States",32.9580411,-97.3076518,957,2 years ago,Good ,4 stars,good ,4,4.0,TX,5
19951,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",5 years ago,Excellent ,5 stars,excellent ,5,5.0,NJ,6
16836,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,795",3 years ago,Great place to eat,5 stars,great place eat,5,5.0,CA,5
19182,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",2 months ago,Incorrect hours!!!  I arrived at 5:52 in the morning and was informed that they still closed,2 stars,incorrect hour arrived 5 52 morning informed still closed,2,2.0,NJ,7
31210,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",6 months ago,Why remove the animals??.. This remodel looks cold & uninviting.. Horrible,1 star,remove animal .. remodel look cold uninviting.. horrible,1,1.0,TX,2
7599,McDonald's,Fast food restaurant,"550 Lawrence Expy, Sunnyvale, CA 94086, United States",37.3854949,-121.9954211,"1,562",5 years ago,Typical McDonald's,3 stars,typical mcdonald's,3,3.0,CA,2
10119,McDonald's,Fast food restaurant,"690 Alameda St, Los Angeles, CA 90021, United States",34.0352699,-118.2382063,"2,614",6 months ago,"They might be opened 24/7 but they only accept cash after 11pm, they donï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½t allow you to use the McDonalds app past a certain time (theyï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ll tell you to ca",1 star,might opened 24 7 accept cash 11pm allow use mcdonalds app past certain time tell ca,1,1.0,CA,6
11833,McDonald's,Fast food restaurant,"1121 Garnet Ave, San Diego, CA 92109, United States",32.7976607,-117.2494697,"1,159",3 years ago,"Simple and good, good service.",5 stars,simple good good service.,5,5.0,CA,5
2610,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",5 years ago,Need better service,1 star,need better service,1,1.0,NY,4
26658,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,794",2 months ago,Unfortunately almost everyone that works at the Lankershim and Riverside location are so unprofessional.,1 star,unfortunately almost everyone work lankershim riverside location unprofessional.,1,1.0,CA,1
29210,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,618",5 years ago,Warm cookies and smiley faces,5 stars,warm cooky smiley face,5,5.0,FL,3
13351,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,380",5 years ago,The service was adequate and there was a lot of seating space for the group I went with.,4 stars,service adequate lot seating space group went with.,4,4.0,CA,2
24850,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,466",4 years ago,"Slooooooooowest McDonald's I've ever been to.  Seriously we waited in the drivethru for probably 10 minutes for a happy meal and some chicken nuggets- and, no, they were not fresh as they were old and cool to touch.",1 star,slooooooooowest mcdonald's i've ever to. seriously waited drivethru probably 10 minute happy meal chicken nugget fresh old cool touch.,1,1.0,FL,6
8434,McDonald's,Fast food restaurant,"11382 US-441, Orlando, FL 32837, United States",28.3999863,-81.4051029,"1,861",8 months ago,I liked this McDonald's because it has a park for the children. Little McDonald's have that,5 stars,liked mcdonald's park children. little mcdonald's,5,5.0,FL,5
17155,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,795",5 years ago,Excellent ,5 stars,excellent ,5,5.0,CA,6
8212,McDonald's,Fast food restaurant,"11382 US-441, Orlando, FL 32837, United States",28.3999863,-81.4051029,"1,861",a year ago,Ice cream machine was broken,4 stars,ice cream machine broken,4,4.0,FL,0
31269,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",4 years ago,Passing through from a volleyball tournament.   Great tasting food with friendly service.  Had bagel nice and hot with fresh hashbrowns.  Definitely recommend if hungry and needing to feed a family fast on budget.,5 stars,passing volleyball tournament. great tasting food friendly service. bagel nice hot fresh hashbrowns. definitely recommend hungry needing feed family fast budget.,5,5.0,TX,5
32801,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",5 years ago,The wait can be long at times. They should hire additional staff.,3 stars,wait long times. hire additional staff.,3,3.0,FL,0
19692,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",5 years ago,Kool,5 stars,kool,5,5.0,NJ,0
11992,McDonald's,Fast food restaurant,"1044 US-11, Champlain, NY 12919, United States",44.9814099,-73.4598199,"1,306",4 years ago,"The foods always good here but the waiting time sucked. Its like nobody in there wanted to work this night. Almost 10 minutes waiting for simple orders, and it was at the end and it wasn't packed. Smh",4 stars,food always good waiting time sucked. like nobody wanted work night. almost 10 minute waiting simple order end packed. smh,4,4.0,NY,6
31931,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",3 years ago,Coffee I just love it.,5 stars,coffee love it.,5,5.0,TX,3
11804,McDonald's,Fast food restaurant,"1121 Garnet Ave, San Diego, CA 92109, United States",32.7976607,-117.2494697,"1,159",5 years ago,Slow,4 stars,slow,4,4.0,CA,5
28072,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",2 years ago,This is quite possibly one of the worst mcdonalds I have ever been to. Multiple times we have ordered mobile and whenever there is an issue the manager on duty blames us. He even felt the need to come out to my car and berate me over it.,1 star,quite possibly one worst mcdonalds ever to. multiple time ordered mobile whenever issue manager duty blame us. even felt need come car berate it.,1,1.0,FL,3
16011,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",4 years ago,Good,5 stars,good,5,5.0,TX,5
33162,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",4 years ago,Ok,3 stars,ok,3,3.0,FL,7
15948,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",5 years ago,"Slow , food is nasty",1 star,slow food nasty,1,1.0,TX,5
21083,McDonald's,Fast food restaurant,"2400 Alliance Gateway Fwy, Fort Worth, TX 76177, United States",32.9580411,-97.3076518,957,3 years ago,Neutral,3 stars,neutral,3,3.0,TX,1
4692,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",4 years ago,Average McDonald's.,5 stars,average mcdonald's.,5,5.0,NY,6
19065,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,3 years ago,Excellent ,5 stars,excellent ,5,5.0,TX,6
30808,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",5 years ago,Has improved in recent years more like the original all beef mcdonalds now with custom burgers,4 stars,improved recent year like original beef mcdonalds custom burger,4,4.0,FL,1
28635,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",5 months ago,Good and fast,5 stars,good fast,5,5.0,FL,5
23586,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,617",2 months ago,Horribly slow each of the last 2 times I've gone here.  Attempting to grab something quick for my kids or wife and just no such thing as fast food any longer.,1 star,horribly slow last 2 time i've gone here. attempting grab something quick kid wife thing fast food longer.,1,1.0,FL,0
1091,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",2 years ago,Hash browns are always cold and under-cooked.,2 stars,hash brown always cold cooked.,2,2.0,PA,3
32843,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",6 years ago,Great drive-thru service,4 stars,great drive thru service,4,4.0,FL,5
25388,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,657",a year ago,Rudest night crew I've ever experienced. The boy they have acting as a manager is horrible and very unprofessional. All they do is blast rap music and play with each other and be rude to the customers.,1 star,rudest night crew i've ever experienced. boy acting manager horrible unprofessional. blast rap music play rude customers.,1,1.0,TX,2
5361,McDonald's,Fast food restaurant,"5920 Balboa Ave, San Diego, CA 92111, United States",32.8206541,-117.1780115,550,3 years ago,"Ice cream never fails, staff found our bag, called the police to help locate us. So kind of them.",5 stars,ice cream never fails staff found bag called police help locate us. kind them.,5,5.0,CA,1
12977,McDonald's,Fast food restaurant,"501 W Imperial Hwy, Los Angeles, CA 90044, United States",33.9312613,-118.2829548,"2,722",3 years ago,Busy but not speedy....but accurate,3 stars,busy speedy....but accurate,3,3.0,CA,0
32054,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",3 years ago,No problems,5 stars,problem,5,5.0,TX,1
8526,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,"3,243",10 months ago,"Worst experience ever!! First the cashier gave me attitude about using the app for the $1 large fries, he sighed when I showed it to him. Then said in a rude tone that I need to show him the bar code (in the past I just show them the number and they type it in) Then literally rolled his eyes when I told him it was Apple Pay and said ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½whateverï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ Then stared at me after taking the Apple Pay, so I figured I would get the receipt at the next window. I pulled up to the next window and they told me the other guy has thrown the receipt away. Got home, looked to see how much I was charged and he did not apply the app discount to the fries.  My fries that I had ordered well done,  both large and medium were cold and soft (I live a block away) the nuggets were old and the cheeseburger bun was not soft. I was there today, a Sunday at 6 pm ( dinner time, things shor charged for cold, not fresh food",1 star,worst experience ever first cashier gave attitude using app 1 large fry sighed showed him. said rude tone need show bar code past show number type literally rolled eye told apple pay said whatever stared taking apple pay figured would get receipt next window. pulled next window told guy thrown receipt away. got home looked see much charged apply app discount fries. fry ordered well done large medium cold soft live block away nugget old cheeseburger bun soft. today sunday 6 pm dinner time thing shor charged cold fresh food,1,1.0,UT,3
